,address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated,data_time
2851,Маршала Катукова 25,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.805462,37.4144,2852,Елки-палки,3,1413735256.0,2010-08-02 13:41:18
2853,Рязанский просп. 22,17,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.72165,37.771696,2854,Виктория,3,1482518834.0,2010-08-02 13:41:18
2854,Земляной Вал 33,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.757261,37.658989,2855,Восточный базар,3,1385757220.0,2010-08-02 13:41:18
2856,1-й Дорожный пр. 6,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.613087,37.621983,2857,Ирис,3,1458748182.0,2010-08-02 13:41:18
2857,Ленинский просп 105,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.665248,37.513332,2858,Жестокий романс,3,1477250926.0,2010-08-02 13:41:18
2858,Пятницкая 2К38,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.745767,37.626214,2859,Сэндай,3,1384336513.0,2010-08-02 13:41:18
2859,Ленинский просп. 158,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.651445,37.482443,2860,Менга,3,1481390082.0,2010-08-02 13:41:18
2860,просп. Мира 33К1,82,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.780345,37.631865,2861,Il Patio,3,1489003087.0,2010-08-02 13:41:18
2864,Перерва 43К1,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.659734,37.749738,2865,Сварня,3,1345914610.0,2010-08-02 13:41:18
2865,Кутузовский просп. 5/3 ,83,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.749704,37.56658,2866,Золотой,3,1483133129.0,2010-08-02 13:41:18
2867,Шенкурский пр. 14,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.89767,37.591516,2868,Чаша Грааля,3,1455470361.0,2010-08-02 13:41:18
2870,1-я ул. Бухвостова 12К11,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.796071,37.711392,2871,Баржа,3,1404839100.0,2010-08-02 13:41:18
2872,Варшавское ш. 87б,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.653873,37.620618,2873,McDonald`s,3,1452329469.0,2010-08-02 13:41:18
2873,Б.Черемушкинская 1,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.689557,37.602481,2874,McDonald`s,3,1423226613.0,2010-08-02 13:41:18
2884,Новослободская 14/19К8,30,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.781296,37.600343,2885,Кальян,3,1483645865.0,2010-08-02 13:41:18
2885, ,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,2886,Cuisine 31,3,,2010-08-02 13:41:18
2888,Профсоюзная 61,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.656793,37.542276,2889,Кофе-Тун,3,1478196297.0,2010-08-02 13:41:18
2889,Усиевича 12К14,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.806267,37.528285,2890,Шоколадница,3,1488899731.0,2010-08-02 13:41:18
2890,Лефортовский Вал 11,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75787,37.700163,2891,Первый адмирал,3,1351266991.0,2010-08-02 13:41:18
2893,Сретенка 16К2,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.768385,37.632184,2894,Хванчкара,3,,2010-08-02 13:41:18
2897,Кировоградская 9,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.624083,37.612641,2898,Хмель,3,1384145272.0,2010-08-02 13:41:18
2906,Аргуновская 3К1,58,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.815787,37.619567,2907,Академия,3,1481307151.0,2010-08-02 13:41:18
2918,Кусковская 20а,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.739894,37.783347,2919,Наше кафе,3,1468413624.0,2010-08-02 13:41:18
2919,Донская 15,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.723693,37.608113,2920,Ньютон-бар,3,1342023455.0,2010-08-02 13:41:18
2921,Сиреневый б-р 31К1,26,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.803841,37.800597,2922,Il Patio,3,1450640356.0,2010-08-02 13:41:18
2922,б-р Дмитрия Донского 11,33,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.566702,37.576279,2923,Il Patio,3,1484910263.0,2010-08-02 13:41:18
2923,гостиница) 15,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75285,37.566045,2924,Le Buffet,3,1368127616.0,2010-08-02 13:41:18
2924,наб. Тараса Шевченко 23а,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746289,37.546102,2925,Yakimono,3,1375683030.0,2010-08-02 13:41:18
2925,Чертановская 1г,9,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.638186,37.60708,2926,Il Patio,3,1467462436.0,2010-08-02 13:41:18
2926,Можайское ш. 39К1,49,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.717437,37.413906,2927,Il Patio,3,1488722726.0,2010-08-02 13:41:18
2934,аллея 11,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.794275,37.556635,2935,Бега,3,1403499968.0,2010-08-02 13:41:18
2935,Б.Юшуньская К6,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.650632,37.593862,2936,Таврия,3,1489138337.0,2010-08-02 13:41:18
2936,Театральная пл. 5К1,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756771,37.62051,2937,Старая башня,3,1488908500.0,2010-08-02 13:41:18
2937,Бочкова 3,47,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.80994,37.635068,2938,Тарас Бульба,3,1488904237.0,2010-08-02 13:41:18
2938,Боровское ш. 6,18,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.65884,37.40204,2939,Тарас Бульба,3,1488656345.0,2010-08-02 13:41:18
2939,Гастелло 39,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.783711,37.692213,2940,Жили-были,3,1348574251.0,2010-08-02 13:41:18
2940,Садовая-Триумфальная 22К31,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.770438,37.599213,2941,5 оборотов,3,,2010-08-02 13:41:18
2941,1-я Тверская-Ямская 2К1,42,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.77019,37.596823,2942,Ростик`с,3,1476188919.0,2010-08-02 13:41:18
2942,Манежная пл. 1К2,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.755832,37.614642,2943,Кефир,3,1372154797.0,2010-08-02 13:41:18
2943,Камергерский пер. 5К6,19,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.760469,37.614441,2944,Cafe des Artistes,3,1403808126.0,2010-08-02 13:41:18
2944,Коненкова 13К2,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.891118,37.608895,2945,Престиж,3,1457444415.0,2010-08-02 13:41:18
2945,Часовая 13,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.80824,37.527862,2946,McDonald`s,3,1438883923.0,2010-08-02 13:41:18
2951,Украинский б-р 15,67,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746193,37.567294,2952,Пробка,3,1468408031.0,2010-08-02 13:41:18
2952,Новинский б-р 31,89,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.757809,37.582601,2953,Goodman,3,1486753486.0,2010-08-02 13:41:18
2954,Б.Спасская 8К1,17,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.774396,37.645551,2955,Porto Maltese,3,1463336268.0,2010-08-02 13:41:18
2955,Новослободская 3,176,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.779059,37.600711,2956,T.G.I. Friday`s,3,1487425160.0,2010-08-02 13:41:18
2956,Нижегородская 2К1,74,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.73849,37.674391,2957,Якитория,3,1487867538.0,2010-08-02 13:41:18
2957,Пятницкая 29К8,14,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.740923,37.629058,2958,Pizza Hut,3,1438016390.0,2010-08-02 13:41:18
2966,ская 222К2,0,72,1,1280742078,https://vk.com/images/places/restaraunt.png,55.676826,37.762374,2967,Минами,3,1349377726.0,2010-08-02 13:41:18
2973,Садовническая наб. 77К1,18,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.735414,37.641401,2974,Река времени у Бурчо,3,1410797755.0,2010-08-02 13:41:18
2974,Пятницкая 53,75,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.734805,37.627975,2975,Тануки,3,1487539385.0,2010-08-02 13:41:18
2975,Таганская 13К3,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.740715,37.661186,2976,Табурет,3,1408465316.0,2010-08-02 13:41:18
2976,Кутузовский просп. 5К3-7,24,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.749076,37.567878,2977,Такэ,3,1482273903.0,2010-08-02 13:41:18
2981,Б.Путинковский пер. 5,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.766704,37.608936,2982,Шоколад,3,1389371182.0,2010-08-02 13:41:18
2983,Шмитовский пр. 14,19,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.758696,37.551187,2984,Хаджурао,3,1482515598.0,2010-08-02 13:41:18
2984,Нижегородская 32К4,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.736817,37.692236,2985,Духан Алаверды,3,1485800307.0,2010-08-02 13:41:18
2985,Николоямская 28К60,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746856,37.654687,2986,Шоколадница,3,1471420627.0,2010-08-02 13:41:18
2989,Никольская 15К1,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.757344,37.622459,2990,Кружка,3,1415106827.0,2010-08-02 13:41:18
2990,Б.Семеновская 32К3,17,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.781575,37.707826,2991,Кружка,3,1478961040.0,2010-08-02 13:41:18
2991,1-й Голутвинский пер. К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.739357,37.614302,2992,Фанки,3,1353046970.0,2010-08-02 13:41:18
2994,Театральный пр. 1К4,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.758367,37.621466,2995,Confectionari,3,1351281677.0,2010-08-02 13:41:18
2995,Школьная 11К3,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.745721,37.670659,2996,San Diego,3,1487529658.0,2010-08-02 13:41:18
2997,Селезневская 19К2,8,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.781165,37.609505,2998,Carre Blanc,3,1406093504.0,2010-08-02 13:41:18
2998,Б.Садовая 16,227,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.768081,37.596642,2999,Starlite Diner,3,1482146728.0,2010-08-02 13:41:18
2999,Курсовой пер. 8К2,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.740999,37.604637,3000,Доля ангелов,3,1419975202.0,2010-08-02 13:41:18
3001,Варварка 3,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753722,37.626579,3002,Кольчуга,3,1428235348.0,2010-08-02 13:41:18
3002,Б.Черкасский пер. 17,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756257,37.627438,3003,Арсентьич,3,,2010-08-02 13:41:18
3003,Балаклавский просп. 9,26,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.641127,37.595483,3004,Хот-Род,3,1479278712.0,2010-08-02 13:41:18
3006,Котельническая наб. 1К15,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.745886,37.642691,3007,Банк,3,1341004211.0,2010-08-02 13:41:18
3011,Госпитальный вал 22К2,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.773641,37.711734,3012,Ташкент,3,1479233550.0,2010-08-02 13:41:18
3012,Велозаводская 6,47,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.712284,37.66495,3013,Тануки,3,1489008687.0,2010-08-02 13:41:18
3014,Смоленская пл. 3,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747363,37.581496,3015,Робин Бобин,3,1385203238.0,2010-08-02 13:41:18
3015,Марксистская 7,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.73629,37.666162,3016,Амфитеатро,3,1347273750.0,2010-08-02 13:41:18
3016,Арбат 48,38,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747723,37.585089,3017,Центр Павла Слободкина,3,1488993407.0,2010-08-02 13:41:18
3017,Забелина 3К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.754826,37.638063,3018,Новая почта,3,,2010-08-02 13:41:18
3018,Рождественка 6К9,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.760816,37.623809,3019,Пивная Капитал,3,1461781279.0,2010-08-02 13:41:18
3019,Коммунистическя 10К1,14,312,1,1280742078,https://vk.com/images/places/restaraunt.png,55.890424,37.742934,3020,McDonald`s,3,1464793018.0,2010-08-02 13:41:18
3020,Ярославское ш. 54,10,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.8655,37.704921,3021,McDonald`s,3,1463224687.0,2010-08-02 13:41:18
3021,Каланчевская 4К2,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.771049,37.65214,3022,Виардо,3,1386860135.0,2010-08-02 13:41:18
3022,71-й км МКАД ,16,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.858799,37.397393,3023,McDonald`s,3,1461003842.0,2010-08-02 13:41:18
3027,Рождественка 5К7,38,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.760889,37.623399,3028,Манхэттен,3,1453666235.0,2010-08-02 13:41:18
3030,Осенний б-р 23,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76365,37.405845,3031,Мед,3,1432806545.0,2010-08-02 13:41:18
3034,Тушинская 17,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.826751,37.444925,3035,Оптимист,3,1350637518.0,2010-08-02 13:41:18
3038,Гагарина 19,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.708293,37.581218,3039,Караван-сарай,3,1350850393.0,2010-08-02 13:41:18
3046,Кавказский б-р 1,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.634247,37.673466,3047,Апекс,3,1350323212.0,2010-08-02 13:41:18
3048,Лескова 1,64,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.898195,37.58844,3049,McDonald`s,3,1473367915.0,2010-08-02 13:41:18
3049,Митинская 40К3,68,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.847654,37.361067,3050,McDonald`s,3,1475102119.0,2010-08-02 13:41:18
3052,Б.Никитская 19,8,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756974,37.601013,3053,Театральное кафе,3,1416585400.0,2010-08-02 13:41:18
3054,Нахимовский просп. 11К1,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.663578,37.605526,3055,Кристина,3,1430943192.0,2010-08-02 13:41:18
3056,Новогиреевская 29К1,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75514,37.797738,3057,Амирани,3,1402306059.0,2010-08-02 13:41:18
3057,Петровка 11К20,33,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76305,37.617134,3058,Аврора,3,1482434565.0,2010-08-02 13:41:18
3058,Шлюзовая наб. 6К1,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.73115,37.647325,3059,Алекс-бар,3,1393422588.0,2010-08-02 13:41:18
3059,1-й Казачий пер. 4,9,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.73516,37.623447,3060,Алроса,3,1481812451.0,2010-08-02 13:41:18
3060,Коптевская 63а,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.828561,37.515093,3061,Армстронг,3,1430224248.0,2010-08-02 13:41:18
3062,Сивцев Вражек 3К18,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747059,37.598677,3063,Пять специй,3,1412357076.0,2010-08-02 13:41:18
3066,1-я Тверская-Ямская 5,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.770963,37.593336,3067,Бабай-клаб,3,1371842662.0,2010-08-02 13:41:18
3067,Можайское ш. 30,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.719931,37.419952,3068,Омар Хайям,3,1427202739.0,2010-08-02 13:41:18
3070,Н.Арбат 11,19,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.752247,37.596314,3071,Елки-палки,3,1479996623.0,2010-08-02 13:41:18
3071,Тишинская пл. 1К1,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.7692,37.583338,3072,Елки-палки,3,1473783940.0,2010-08-02 13:41:18
3075,2-я Брестская 6,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.770968,37.591512,3076,Hic Bibitur,3,1328311997.0,2010-08-02 13:41:18
